time,logger,level,database,message,exception
2013-05-27 14:50:57.5845,Raven.Database.Server.HttpServer,Debug,,Request # 174: GET     -     2 ms - <system>   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=868036839,
2013-05-27 14:50:57.5955,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-05-27 14:50:57.5955,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:TrackingTimes,
2013-05-27 14:50:57.5955,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-27 14:50:57.5955,Raven.Database.Server.HttpServer,Debug,,Request # 175: GET     -     2 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=0,
2013-05-27 14:50:57.5955,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2013-05-27 14:50:57.5955,Raven.Database.Server.HttpServer,Debug,,Request # 177: GET     -     2 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=0,
2013-05-27 14:50:57.5955,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2013-05-27 14:50:57.5955,Raven.Database.Server.HttpServer,Debug,,Request # 176: GET     -     2 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ATrackingTimes&pageSize=0,
2013-05-27 14:50:57.6065,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:TrackingTimes
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2013-05-27 14:50:57.6065,Raven.Database.Server.HttpServer,Debug,,Request # 178: POST    -    17 ms - <system>   - 200 - /multi_get?parallel=yes&noCache=1570086226,
2013-05-27 14:50:57.6235,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:TrackingTimes,
2013-05-27 14:50:57.6235,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:TrackingTimes,
2013-05-27 14:50:57.6235,Raven.Database.Server.HttpServer,Debug,,Request # 179: GET     -     4 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ATrackingTimes&pageSize=30&noCache=863482244,
2013-05-27 14:50:57.6235,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:TrackingTimes
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2013-05-27 14:50:57.6375,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/Columns/Collection/' was not found,
2013-05-27 14:50:57.6235,Raven.Database.Server.HttpServer,Debug,,Request # 180: GET     -     4 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ATrackingTimes&pageSize=30&noCache=1985637634,
2013-05-27 14:50:57.6375,Raven.Database.Server.HttpServer,Debug,,Request # 181: GET     -     0 ms - <system>   - 404 - /docs/Raven/Studio/Columns/Collection/?noCache=-1653120001,
2013-05-27 14:50:57.6375,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:TrackingTimes
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2013-05-27 14:50:58.8505,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/PriorityColumns' was not found,
2013-05-27 14:50:58.8505,Raven.Database.Server.HttpServer,Debug,,Request # 182: GET     -     0 ms - <system>   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=-1256269620,
2013-05-27 14:50:58.9005,Raven.Database.Server.HttpServer,Debug,,Request # 183: GET     -     0 ms - <system>   - 200 - /docs/?start=0&pageSize=30&noCache=858538504,
2013-05-27 14:50:58.9005,Raven.Database.Server.HttpServer,Debug,,Request # 184: GET     -     9 ms - <system>   - 200 - /stats?noCache=-919635922,
2013-05-27 14:53:05.3317,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-27 14:53:05.3317,Raven.Database.Server.HttpServer,Debug,,Request # 185: GET     -     0 ms - <system>   - 404 - /docs/Raven/Replication/Destinations,
2013-05-27 14:53:06.5228,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-27 14:53:06.5228,Raven.Database.Server.HttpServer,Debug,,Request # 186: GET     -     0 ms - <system>   - 404 - /docs/Raven/Replication/Destinations,
2013-05-27 14:53:07.6168,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Hilo/DetectFaceInfos' was not found,
2013-05-27 14:53:07.6168,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/ServerPrefixForHilo' was not found,
2013-05-27 14:53:07.6168,Raven.Database.Server.HttpServer,Debug,,Request # 187: GET     -     0 ms - <system>   - 200 - /queries/?&id=Raven/Hilo/DetectFaceInfos&id=Raven/ServerPrefixForHilo,
2013-05-27 14:53:07.8079,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Inserted a new document with key 'Raven/Hilo/DetectFaceInfos', update: False, ",
2013-05-27 14:53:07.8079,Raven.Database.Indexing.WorkContext,Debug,<system>,Incremented work counter to 26 because: PUT Raven/Hilo/DetectFaceInfos,
2013-05-27 14:53:07.8079,Raven.Database.DocumentDatabase,Debug,<system>,Put document Raven/Hilo/DetectFaceInfos with etag 00000001-0000-0500-0000-00000000000c,
2013-05-27 14:53:07.8079,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0500-0000-00000000000b: (Raven/Hilo/DetectFaceInfos),
2013-05-27 14:53:07.8079,Raven.Database.Impl.DocumentRetriever,Debug,,Trigger Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/DetectFaceInfos,
2013-05-27 14:53:07.8079,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After read triggers executed, 1 documents remained",
2013-05-27 14:53:07.8079,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 26, for: ReducingExecuter, will wait for additional work",
2013-05-27 14:53:07.8079,Raven.Database.Server.HttpServer,Debug,,Request # 188: PUT     -     1 ms - <system>   - 201 - /docs/Raven/Hilo/DetectFaceInfos,
2013-05-27 14:53:07.8079,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0500-0000-00000000000b: (Raven/Hilo/DetectFaceInfos)",
2013-05-27 14:53:07.8079,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (Raven/Hilo/DetectFaceInfos),
2013-05-27 14:53:07.8079,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 0 documents for Raven/DocumentsByEntityName,
2013-05-27 14:53:07.8079,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0500-0000-00000000000c for Raven/DocumentsByEntityName",
2013-05-27 14:53:07.8079,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 27 because: WORK BY IndexingExecuter,
2013-05-27 14:53:07.8079,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 27, for: ReducingExecuter, will wait for additional work",
2013-05-27 14:53:07.8079,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 27, for: IndexingExecuter, will wait for additional work",
2013-05-27 14:53:07.9459,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Inserted a new document with key 'DetectFaceInfos/1', update: False, ",
2013-05-27 14:53:07.9459,Raven.Database.DocumentDatabase,Debug,<system>,Put document DetectFaceInfos/1 with etag 00000001-0000-0500-0000-00000000000d,
2013-05-27 14:53:07.9459,Raven.Database.Indexing.WorkContext,Debug,<system>,Incremented work counter to 28 because: PUT DetectFaceInfos/1,
2013-05-27 14:53:07.9459,Raven.Database.DocumentDatabase,Debug,<system>,Successfully executed 1 commands in 00:00:00.0028712,
2013-05-27 14:53:07.9459,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0500-0000-00000000000c: (DetectFaceInfos/1),
2013-05-27 14:53:07.9459,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 28, for: ReducingExecuter, will wait for additional work",
2013-05-27 14:53:07.9459,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After read triggers executed, 1 documents remained",
2013-05-27 14:53:07.9459,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0500-0000-00000000000c: (DetectFaceInfos/1)",
2013-05-27 14:53:07.9459,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (DetectFaceInfos/1),
2013-05-27 14:53:07.9459,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on DetectFaceInfos/1 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: detectfaceinfos/1
	Tag I-: DetectFaceInfos
	LastModified I-: 2013-05-27T06:53:07.9459134Z
",
2013-05-27 14:53:07.9459,Raven.Database.Server.HttpServer,Debug,,Request # 189: POST    -     4 ms - <system>   - 200 - /bulk_docs,
2013-05-27 14:53:07.9459,Raven.Database.Server.HttpServer,Debug,,"	PUT DetectFaceInfos/1
",
2013-05-27 14:53:07.9629,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
2013-05-27 14:53:07.9629,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0500-0000-00000000000d for Raven/DocumentsByEntityName",
2013-05-27 14:53:07.9629,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 29 because: WORK BY IndexingExecuter,
2013-05-27 14:53:07.9629,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 29, for: IndexingExecuter, will wait for additional work",
2013-05-27 14:53:07.9629,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 29, for: ReducingExecuter, will wait for additional work",
2013-05-27 14:53:08.3859,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Inserted a new document with key 'DetectFaceInfos/2', update: False, ",
2013-05-27 14:53:08.3859,Raven.Database.DocumentDatabase,Debug,<system>,Put document DetectFaceInfos/2 with etag 00000001-0000-0500-0000-00000000000e,
2013-05-27 14:53:08.3859,Raven.Database.Indexing.WorkContext,Debug,<system>,Incremented work counter to 30 because: PUT DetectFaceInfos/2,
2013-05-27 14:53:08.3859,Raven.Database.DocumentDatabase,Debug,<system>,Successfully executed 1 commands in 00:00:00.0010034,
2013-05-27 14:53:08.3859,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0500-0000-00000000000d: (DetectFaceInfos/2),
2013-05-27 14:53:08.3859,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After read triggers executed, 1 documents remained",
2013-05-27 14:53:08.3859,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 30, for: ReducingExecuter, will wait for additional work",
2013-05-27 14:53:08.3859,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0500-0000-00000000000d: (DetectFaceInfos/2)",
2013-05-27 14:53:08.3859,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (DetectFaceInfos/2),
2013-05-27 14:53:08.3859,Raven.Database.Server.HttpServer,Debug,,Request # 190: POST    -     2 ms - <system>   - 200 - /bulk_docs,
2013-05-27 14:53:08.3859,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on DetectFaceInfos/2 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: detectfaceinfos/2
	Tag I-: DetectFaceInfos
	LastModified I-: 2013-05-27T06:53:08.3859385Z
",
2013-05-27 14:53:08.3859,Raven.Database.Server.HttpServer,Debug,,"	PUT DetectFaceInfos/2
",
2013-05-27 14:53:08.3979,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
2013-05-27 14:53:08.3979,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0500-0000-00000000000e for Raven/DocumentsByEntityName",
2013-05-27 14:53:08.4129,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 31 because: WORK BY IndexingExecuter,
2013-05-27 14:53:08.4129,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 31, for: ReducingExecuter, will wait for additional work",
2013-05-27 14:53:08.4129,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 31, for: IndexingExecuter, will wait for additional work",
2013-05-27 14:53:22.8127,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Inserted a new document with key 'DetectFaceInfos/3', update: False, ",
2013-05-27 14:53:22.8127,Raven.Database.DocumentDatabase,Debug,<system>,Put document DetectFaceInfos/3 with etag 00000001-0000-0500-0000-00000000000f,
2013-05-27 14:53:22.8127,Raven.Database.Indexing.WorkContext,Debug,<system>,Incremented work counter to 32 because: PUT DetectFaceInfos/3,
2013-05-27 14:53:22.8127,Raven.Database.DocumentDatabase,Debug,<system>,Successfully executed 1 commands in 00:00:00.0019920,
2013-05-27 14:53:22.8127,Raven.Database.Server.HttpServer,Debug,,Request # 191: POST    -     3 ms - <system>   - 200 - /bulk_docs,
2013-05-27 14:53:22.8127,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0500-0000-00000000000e: (DetectFaceInfos/3),
2013-05-27 14:53:22.8127,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 32, for: ReducingExecuter, will wait for additional work",
2013-05-27 14:53:22.8127,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After read triggers executed, 1 documents remained",
2013-05-27 14:53:22.8127,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0500-0000-00000000000e: (DetectFaceInfos/3)",
2013-05-27 14:53:22.8127,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (DetectFaceInfos/3),
2013-05-27 14:53:22.8127,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on DetectFaceInfos/3 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: detectfaceinfos/3
	Tag I-: DetectFaceInfos
	LastModified I-: 2013-05-27T06:53:22.8127637Z
",
2013-05-27 14:53:22.8127,Raven.Database.Server.HttpServer,Debug,,"	PUT DetectFaceInfos/3
",
2013-05-27 14:53:22.8587,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
2013-05-27 14:53:22.8587,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0500-0000-00000000000f for Raven/DocumentsByEntityName",
2013-05-27 14:53:22.8587,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 33 because: WORK BY IndexingExecuter,
2013-05-27 14:53:22.8587,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 33, for: ReducingExecuter, will wait for additional work",
2013-05-27 14:53:22.8587,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 33, for: IndexingExecuter, will wait for additional work",
2013-05-27 14:53:23.1377,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Inserted a new document with key 'DetectFaceInfos/4', update: False, ",
2013-05-27 14:53:23.1377,Raven.Database.DocumentDatabase,Debug,<system>,Put document DetectFaceInfos/4 with etag 00000001-0000-0500-0000-000000000010,
2013-05-27 14:53:23.1377,Raven.Database.Indexing.WorkContext,Debug,<system>,Incremented work counter to 34 because: PUT DetectFaceInfos/4,
2013-05-27 14:53:23.1377,Raven.Database.DocumentDatabase,Debug,<system>,Successfully executed 1 commands in 00:00:00.0010952,
2013-05-27 14:53:23.1377,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0500-0000-00000000000f: (DetectFaceInfos/4),
2013-05-27 14:53:23.1377,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 34, for: ReducingExecuter, will wait for additional work",
2013-05-27 14:53:23.1377,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After read triggers executed, 1 documents remained",
2013-05-27 14:53:23.1377,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0500-0000-00000000000f: (DetectFaceInfos/4)",
2013-05-27 14:53:23.1377,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (DetectFaceInfos/4),
2013-05-27 14:53:23.1377,Raven.Database.Server.HttpServer,Debug,,Request # 192: POST    -     2 ms - <system>   - 200 - /bulk_docs,
2013-05-27 14:53:23.1397,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on DetectFaceInfos/4 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: detectfaceinfos/4
	Tag I-: DetectFaceInfos
	LastModified I-: 2013-05-27T06:53:23.1377823Z
",
2013-05-27 14:53:23.1397,Raven.Database.Server.HttpServer,Debug,,"	PUT DetectFaceInfos/4
",
2013-05-27 14:53:23.1727,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
2013-05-27 14:53:23.1727,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0500-0000-000000000010 for Raven/DocumentsByEntityName",
2013-05-27 14:53:23.1727,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 35 because: WORK BY IndexingExecuter,
2013-05-27 14:53:23.1727,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 35, for: ReducingExecuter, will wait for additional work",
2013-05-27 14:53:23.1727,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 35, for: IndexingExecuter, will wait for additional work",
2013-05-27 14:53:25.8319,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Hilo/int32s' was not found,
2013-05-27 14:53:25.8319,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/ServerPrefixForHilo' was not found,
2013-05-27 14:53:25.8319,Raven.Database.Server.HttpServer,Debug,,Request # 193: GET     -     1 ms - <system>   - 200 - /queries/?&id=Raven/Hilo/int32s&id=Raven/ServerPrefixForHilo,
2013-05-27 14:53:26.0059,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Inserted a new document with key 'Raven/Hilo/int32s', update: False, ",
2013-05-27 14:53:26.0059,Raven.Database.Indexing.WorkContext,Debug,<system>,Incremented work counter to 36 because: PUT Raven/Hilo/int32s,
2013-05-27 14:53:26.0059,Raven.Database.DocumentDatabase,Debug,<system>,Put document Raven/Hilo/int32s with etag 00000001-0000-0500-0000-000000000011,
2013-05-27 14:53:26.0059,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0500-0000-000000000010: (Raven/Hilo/int32s),
2013-05-27 14:53:26.0059,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 36, for: ReducingExecuter, will wait for additional work",
2013-05-27 14:53:26.0059,Raven.Database.Impl.DocumentRetriever,Debug,,Trigger Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/int32s,
2013-05-27 14:53:26.0059,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After read triggers executed, 1 documents remained",
2013-05-27 14:53:26.0059,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0500-0000-000000000010: (Raven/Hilo/int32s)",
2013-05-27 14:53:26.0059,Raven.Database.Server.HttpServer,Debug,,Request # 194: PUT     -     1 ms - <system>   - 201 - /docs/Raven/Hilo/int32s,
2013-05-27 14:53:26.0059,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (Raven/Hilo/int32s),
2013-05-27 14:53:26.0059,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 0 documents for Raven/DocumentsByEntityName,
2013-05-27 14:53:26.0059,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0500-0000-000000000011 for Raven/DocumentsByEntityName",
2013-05-27 14:53:26.0059,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 37 because: WORK BY IndexingExecuter,
2013-05-27 14:53:26.0059,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 37, for: ReducingExecuter, will wait for additional work",
2013-05-27 14:53:26.0059,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 37, for: IndexingExecuter, will wait for additional work",
2013-05-27 14:53:26.0399,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Inserted a new document with key '2013052714531906283', update: False, ",
2013-05-27 14:53:26.0399,Raven.Database.DocumentDatabase,Debug,<system>,Put document 2013052714531906283 with etag 00000001-0000-0500-0000-000000000012,
2013-05-27 14:53:26.0399,Raven.Database.Indexing.WorkContext,Debug,<system>,Incremented work counter to 38 because: PUT 2013052714531906283,
2013-05-27 14:53:26.0399,Raven.Database.DocumentDatabase,Debug,<system>,Successfully executed 1 commands in 00:00:00.0008079,
2013-05-27 14:53:26.0399,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0500-0000-000000000011: (2013052714531906283),
2013-05-27 14:53:26.0409,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After read triggers executed, 1 documents remained",
2013-05-27 14:53:26.0409,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 38, for: ReducingExecuter, will wait for additional work",
2013-05-27 14:53:26.0409,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0500-0000-000000000011: (2013052714531906283)",
2013-05-27 14:53:26.0409,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (2013052714531906283),
2013-05-27 14:53:26.0399,Raven.Database.Server.HttpServer,Debug,,Request # 195: POST    -     1 ms - <system>   - 200 - /bulk_docs,
2013-05-27 14:53:26.0409,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on 2013052714531906283 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: 2013052714531906283
	Tag I-: DetectFaceInfos
	LastModified I-: 2013-05-27T06:53:26.0399483Z
",
2013-05-27 14:53:26.0409,Raven.Database.Server.HttpServer,Debug,,"	PUT 2013052714531906283
",
2013-05-27 14:53:26.0599,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
2013-05-27 14:53:26.0599,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0500-0000-000000000012 for Raven/DocumentsByEntityName",
2013-05-27 14:53:26.0599,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 39 because: WORK BY IndexingExecuter,
2013-05-27 14:53:26.0599,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 39, for: ReducingExecuter, will wait for additional work",
2013-05-27 14:53:26.0599,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 39, for: IndexingExecuter, will wait for additional work",
2013-05-27 14:53:37.6526,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/PriorityColumns' was not found,
2013-05-27 14:53:37.6526,Raven.Database.Server.HttpServer,Debug,,Request # 196: GET     -     0 ms - <system>   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=-479322506,
2013-05-27 14:53:37.6526,Raven.Database.Server.HttpServer,Debug,,Request # 197: GET     -     5 ms - <system>   - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=100&noCache=-425221781,
2013-05-27 14:53:37.6526,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-05-27 14:53:37.6526,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-27 14:53:37.6526,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:TrackingTimes,
2013-05-27 14:53:37.6626,Raven.Database.Server.HttpServer,Debug,,Request # 198: GET     -     2 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=0,
2013-05-27 14:53:37.6626,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 5 total.
",
2013-05-27 14:53:37.6626,Raven.Database.Server.HttpServer,Debug,,Request # 200: GET     -     2 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ATrackingTimes&pageSize=0,
2013-05-27 14:53:37.6626,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:TrackingTimes
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2013-05-27 14:53:37.6626,Raven.Database.Server.HttpServer,Debug,,Request # 199: GET     -     2 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=0,
2013-05-27 14:53:37.6626,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2013-05-27 14:53:37.6626,Raven.Database.Server.HttpServer,Debug,,Request # 201: POST    -    17 ms - <system>   - 200 - /multi_get?parallel=yes&noCache=696506782,
2013-05-27 14:53:37.7686,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-27 14:53:37.7686,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/1' was found,
