time,logger,level,database,message,exception
2013-05-24 17:12:18.4005,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2013-05-24 17:12:18.4005,Raven.Database.Server.HttpServer,Debug,,Request #  68: GET     -     3 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=0,
2013-05-24 17:12:18.4195,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
",
2013-05-24 17:12:18.4315,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-24 17:12:18.4315,Raven.Database.Server.HttpServer,Debug,,Request #  69: POST    -    35 ms - <system>   - 200 - /multi_get?parallel=yes&noCache=-1506477453,
2013-05-24 17:12:18.4315,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/1' was found,
2013-05-24 17:12:18.4315,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/2' was found,
2013-05-24 17:12:18.4455,Raven.Database.Server.HttpServer,Debug,,Request #  70: GET     -    11 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=30&noCache=-1598784101,
2013-05-24 17:12:18.4455,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 9 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2013-05-24 17:12:20.6246,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/Columns/Collection/Users' was not found,
2013-05-24 17:12:20.6246,Raven.Database.Server.HttpServer,Debug,,Request #  71: GET     -     0 ms - <system>   - 404 - /docs/Raven/Studio/Columns/Collection/Users?noCache=-2141339420,
2013-05-24 17:12:20.7026,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-05-24 17:12:20.7026,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users/ayende' was found,
2013-05-24 17:12:20.7026,Raven.Database.Server.HttpServer,Debug,,Request #  72: GET     -     3 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=30&noCache=998452909,
2013-05-24 17:12:20.7076,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-05-24 17:12:22.0427,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-24 17:12:22.0427,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/1' was found,
2013-05-24 17:12:22.0427,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/2' was found,
2013-05-24 17:12:22.0427,Raven.Database.Server.HttpServer,Debug,,Request #  73: GET     -     3 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=30&noCache=38950697,
2013-05-24 17:12:22.0497,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2013-05-24 17:12:23.2958,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-05-24 17:12:23.2958,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users/ayende' was found,
2013-05-24 17:12:23.2978,Raven.Database.Server.HttpServer,Debug,,Request #  74: GET     -     3 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=30&noCache=-755982797,
2013-05-24 17:12:23.2978,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-05-24 17:12:23.6338,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-24 17:12:23.6338,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/1' was found,
2013-05-24 17:12:23.6338,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/2' was found,
2013-05-24 17:12:23.6338,Raven.Database.Server.HttpServer,Debug,,Request #  75: GET     -     3 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=30&noCache=1667107756,
2013-05-24 17:12:23.6338,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2013-05-24 17:12:24.8228,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/PriorityColumns' was not found,
2013-05-24 17:12:24.8228,Raven.Database.Server.HttpServer,Debug,,Request #  76: GET     -     1 ms - <system>   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=1982963918,
2013-05-24 17:12:24.8608,Raven.Database.Server.HttpServer,Debug,,Request #  77: GET     -     2 ms - <system>   - 200 - /docs/?start=0&pageSize=30&noCache=1939249201,
2013-05-24 17:12:24.8608,Raven.Database.Server.HttpServer,Debug,,Request #  78: GET     -    12 ms - <system>   - 200 - /stats?noCache=-1102114168,
2013-05-24 17:12:25.5649,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/PriorityColumns' was not found,
2013-05-24 17:12:25.5649,Raven.Database.Server.HttpServer,Debug,,Request #  79: GET     -     2 ms - <system>   - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=100&noCache=879813478,
2013-05-24 17:12:25.5769,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-24 17:12:25.5769,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-05-24 17:12:25.5649,Raven.Database.Server.HttpServer,Debug,,Request #  80: GET     -     0 ms - <system>   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=-496700345,
2013-05-24 17:12:25.5769,Raven.Database.Server.HttpServer,Debug,,Request #  81: GET     -     3 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=0,
2013-05-24 17:12:25.5769,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2013-05-24 17:12:25.5769,Raven.Database.Server.HttpServer,Debug,,Request #  82: GET     -     5 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=0,
2013-05-24 17:12:25.6169,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-24 17:12:25.6169,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/1' was found,
2013-05-24 17:12:25.6169,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/2' was found,
2013-05-24 17:12:25.5989,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 4 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
",
2013-05-24 17:12:25.6169,Raven.Database.Server.HttpServer,Debug,,Request #  83: GET     -     5 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=30&noCache=-1218523669,
2013-05-24 17:12:25.6259,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2013-05-24 17:12:25.6259,Raven.Database.Server.HttpServer,Debug,,Request #  84: POST    -    51 ms - <system>   - 200 - /multi_get?parallel=yes&noCache=-1910582379,
2013-05-24 17:12:26.5459,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/PriorityColumns' was not found,
2013-05-24 17:12:26.5459,Raven.Database.Server.HttpServer,Debug,,Request #  85: GET     -     0 ms - <system>   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=-596670807,
2013-05-24 17:12:29.2021,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/PriorityColumns' was not found,
2013-05-24 17:12:29.2021,Raven.Database.Server.HttpServer,Debug,,Request #  86: GET     -     0 ms - <system>   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=-1997067295,
2013-05-24 17:12:30.9452,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Alerts' was not found,
2013-05-24 17:12:30.9452,Raven.Database.Server.HttpServer,Debug,,Request #  87: GET     -     0 ms - <system>   - 404 - /docs/Raven/Alerts?noCache=-1275477703,
2013-05-24 17:12:41.4448,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/PriorityColumns' was not found,
2013-05-24 17:12:41.4448,Raven.Database.Server.HttpServer,Debug,,Request #  88: GET     -     0 ms - <system>   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=-1326447606,
2013-05-24 17:12:41.4888,Raven.Database.Server.HttpServer,Debug,,Request #  89: GET     -     3 ms - <system>   - 200 - /docs/?start=0&pageSize=30&noCache=409533477,
2013-05-24 17:12:41.4888,Raven.Database.Server.HttpServer,Debug,,Request #  90: GET     -    15 ms - <system>   - 200 - /stats?noCache=-1474106703,
2013-05-24 17:26:50.5544,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/PriorityColumns' was not found,
2013-05-24 17:26:50.5544,Raven.Database.Server.HttpServer,Debug,,Request #  91: GET     -     2 ms - <system>   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=1493272724,
2013-05-24 17:26:50.5814,Raven.Database.Server.HttpServer,Debug,,Request #  92: GET     -    32 ms - <system>   - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=100&noCache=1246108643,
2013-05-24 17:26:50.6324,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-05-24 17:26:50.6324,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-24 17:26:50.6324,Raven.Database.Server.HttpServer,Debug,,Request #  93: GET     -    50 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=0,
2013-05-24 17:26:50.6474,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 49 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
",
2013-05-24 17:26:50.6474,Raven.Database.Server.HttpServer,Debug,,Request #  94: GET     -    54 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=0,
2013-05-24 17:26:50.6474,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 54 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2013-05-24 17:26:50.6744,Raven.Database.Server.HttpServer,Debug,,Request #  95: POST    -    79 ms - <system>   - 200 - /multi_get?parallel=yes&noCache=-338448861,
2013-05-24 17:26:50.7124,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-24 17:26:50.7124,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/1' was found,
2013-05-24 17:26:50.7124,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/2' was found,
2013-05-24 17:26:50.7334,Raven.Database.Server.HttpServer,Debug,,Request #  96: GET     -    63 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=30&noCache=1936826061,
2013-05-24 17:26:50.7334,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 61 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2013-05-24 17:27:03.5191,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-05-24 17:27:03.5191,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users/ayende' was found,
2013-05-24 17:27:03.5191,Raven.Database.Server.HttpServer,Debug,,Request #  97: GET     -     5 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=30&noCache=457425591,
2013-05-24 17:27:03.5191,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 4 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-05-24 17:27:04.8822,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-24 17:27:04.8822,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/1' was found,
2013-05-24 17:27:04.8822,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/2' was found,
2013-05-24 17:27:04.8822,Raven.Database.Server.HttpServer,Debug,,Request #  98: GET     -     6 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=30&noCache=1767915597,
2013-05-24 17:27:04.8822,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2013-05-24 17:27:07.3133,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-05-24 17:27:07.3133,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users/ayende' was found,
2013-05-24 17:27:07.3133,Raven.Database.Server.HttpServer,Debug,,Request #  99: GET     -     3 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=30&noCache=-703388865,
2013-05-24 17:27:07.3133,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-05-24 17:27:08.7924,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-24 17:27:08.7924,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/1' was found,
2013-05-24 17:27:08.7924,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/2' was found,
2013-05-24 17:27:08.7924,Raven.Database.Server.HttpServer,Debug,,Request # 100: GET     -     7 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=30&noCache=-373222802,
2013-05-24 17:27:08.7924,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2013-05-24 17:27:09.3374,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-05-24 17:27:09.3374,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users/ayende' was found,
2013-05-24 17:27:09.3374,Raven.Database.Server.HttpServer,Debug,,Request # 101: GET     -     2 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=30&noCache=-799604001,
2013-05-24 17:27:09.3374,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-05-24 17:27:09.7035,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-24 17:27:09.7035,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/1' was found,
2013-05-24 17:27:09.7035,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/2' was found,
2013-05-24 17:27:09.7035,Raven.Database.Server.HttpServer,Debug,,Request # 102: GET     -     3 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=30&noCache=626045063,
2013-05-24 17:27:09.7035,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2013-05-24 17:27:09.9715,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-05-24 17:27:09.9715,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users/ayende' was found,
2013-05-24 17:27:09.9715,Raven.Database.Server.HttpServer,Debug,,Request # 103: GET     -     2 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=30&noCache=1668280868,
2013-05-24 17:27:09.9785,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-05-24 17:27:10.2005,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-24 17:27:10.2005,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/1' was found,
2013-05-24 17:27:10.2005,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/2' was found,
2013-05-24 17:27:10.2005,Raven.Database.Server.HttpServer,Debug,,Request # 104: GET     -     2 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=30&noCache=-1267777399,
2013-05-24 17:27:10.2005,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2013-05-24 17:27:10.6025,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-05-24 17:27:10.6025,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users/ayende' was found,
2013-05-24 17:27:10.6025,Raven.Database.Server.HttpServer,Debug,,Request # 105: GET     -     3 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=30&noCache=1908056805,
2013-05-24 17:27:10.6025,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-05-24 17:27:23.0092,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-24 17:27:23.0092,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/1' was found,
2013-05-24 17:27:23.0092,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/2' was found,
2013-05-24 17:27:23.0092,Raven.Database.Server.HttpServer,Debug,,Request # 106: GET     -    11 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=30&noCache=-203756847,
2013-05-24 17:27:23.0092,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 11 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2013-05-24 17:27:23.5362,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-05-24 17:27:23.5362,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users/ayende' was found,
2013-05-24 17:27:23.5362,Raven.Database.Server.HttpServer,Debug,,Request # 107: GET     -     8 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=30&noCache=1116299993,
2013-05-24 17:27:23.5362,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 7 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-05-24 17:27:23.9393,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-24 17:27:23.9393,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/1' was found,
2013-05-24 17:27:23.9393,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/2' was found,
2013-05-24 17:27:23.9393,Raven.Database.Server.HttpServer,Debug,,Request # 108: GET     -     9 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=30&noCache=-2143361305,
2013-05-24 17:27:23.9393,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 8 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2013-05-24 17:27:24.4093,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-05-24 17:27:24.4093,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users/ayende' was found,
2013-05-24 17:27:24.4093,Raven.Database.Server.HttpServer,Debug,,Request # 109: GET     -     5 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=30&noCache=820295510,
2013-05-24 17:27:24.4093,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 4 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-05-24 17:27:24.8653,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-24 17:27:24.8653,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/1' was found,
2013-05-24 17:27:24.8653,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/2' was found,
2013-05-24 17:27:24.8653,Raven.Database.Server.HttpServer,Debug,,Request # 110: GET     -     2 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=30&noCache=268391867,
2013-05-24 17:27:24.8653,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2013-05-24 17:27:25.1953,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-05-24 17:27:25.1953,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users/ayende' was found,
2013-05-24 17:27:25.1953,Raven.Database.Server.HttpServer,Debug,,Request # 111: GET     -     2 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=30&noCache=-1540943006,
2013-05-24 17:27:25.2023,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-05-24 17:27:25.6454,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-24 17:27:25.6454,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/1' was found,
2013-05-24 17:27:25.6454,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/2' was found,
2013-05-24 17:27:25.6454,Raven.Database.Server.HttpServer,Debug,,Request # 112: GET     -     2 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=30&noCache=-602513348,
2013-05-24 17:27:25.6454,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2013-05-24 17:27:25.9344,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-05-24 17:27:25.9354,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users/ayende' was found,
2013-05-24 17:27:25.9354,Raven.Database.Server.HttpServer,Debug,,Request # 113: GET     -     3 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=30&noCache=-737443340,
2013-05-24 17:27:25.9354,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-05-24 17:27:26.1674,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-24 17:27:26.1674,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/1' was found,
2013-05-24 17:27:26.1674,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'detectfaceinfos/2' was found,
2013-05-24 17:27:26.1714,Raven.Database.Server.HttpServer,Debug,,Request # 114: GET     -     5 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=30&noCache=-539405108,
2013-05-24 17:27:26.1714,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2013-05-24 17:27:26.4294,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-05-24 17:27:26.4294,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users/ayende' was found,
2013-05-24 17:27:26.4294,Raven.Database.Server.HttpServer,Debug,,Request # 115: GET     -     3 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=30&noCache=-218769830,
